Year	Sampling #	plot	Ring	CO2 Treatment	Nitrogen Treatment	CountOfSpecies	CountOfGroup	Experiment	monospecies	Monogroup	Water Treatment 	Temp Treatment 	pH
2007	10	160	3	Cenrich	Nenrich	1	1	M	Asclepias tuberosa	Forb			5.3
2007	10	161	3	Cenrich	Nenrich	9	4	M					5.6
2007	10	162	3	Cenrich	Nenrich	4	3	M					5.7
2007	10	163	3	Cenrich	Namb	16	4	M					6.6
2007	10	164	3	Cenrich	Namb	4	4	M					6.4
2007	10	165	3	Cenrich	Nenrich	9	3	M			H2Oneg		6.2
2007	10	166	3	Cenrich	Nenrich	9	4	M			H2Oamb		5.6
2007	10	167	3	Cenrich	Nenrich	4	3	M					6.3
2007	10	168	3	Cenrich	Nenrich	4	1	S		C-3			6.5
2007	10	169	3	Cenrich	Namb	1	1	M	Amorpha canescens	Legume			5.3
2007	10	170	3	Cenrich	Namb	9	4	M					6.5
2007	10	171	3	Cenrich	Nenrich	9	4	M			H2Oamb		6.5
2007	10	172	3	Cenrich	Namb	4	1	S		Forb			6.2
2007	10	173	3	Cenrich	Namb	16	4	M					6.6
2007	10	174	3	Cenrich	Nenrich	1	1	M	Bromus inermis	C-3			5.3
2007	10	175	3	Cenrich	Nenrich	16	4	M					6.7
2007	10	176	3	Cenrich	Nenrich	4	3	M					6.6
2007	10	177	3	Cenrich	Namb	9	4	M			H2Oneg		6.3
2007	10	178	3	Cenrich	Namb	4	3	M					6.1
2007	10	179	3	Cenrich	Namb	16	4	M					6.3
2007	10	180	3	Cenrich	Nenrich	16	4	M					6.7
2007	10	181	3	Cenrich	Nenrich	4	1	S		Legume			7.1
2007	10	182	3	Cenrich	Namb	0	1	M					4.9
2007	10	183	3	Cenrich	Nenrich	1	1	M	Poa pratensis	C-3			5.5
2007	10	184	4	Camb	Namb	16	4	M					6.6
2007	10	185	4	Camb	Nenrich	9	4	M			H2Oneg		5.8
2007	10	186	4	Camb	Nenrich	9	4	M			H2Oamb		6.5
2007	10	187	4	Camb	Namb	9	4	M					5.6
2007	10	188	4	Camb	Namb	16	4	M					6.3
2007	10	189	4	Camb	Namb	4	3	M					6.6
2007	10	190	4	Camb	Namb	1	1	M	Lupinus perennis	Legume			5.5
2007	10	191	4	Camb	Namb	4	2	S					5.7
2007	10	192	4	Camb	Namb	1	1	M	Asclepias tuberosa	Forb			5.1
2007	10	193	4	Camb	Nenrich	4	3	M					5.7
2007	10	194	4	Camb	Nenrich	9	4	M			H2Oamb		6
2007	10	195	4	Camb	Nenrich	1	1	M	Koeleria cristata	C-3			5.2
2007	10	196	4	Camb	Nenrich	1	1	M	Amorpha canescens	Legume			4.8
2007	10	197	4	Camb	Nenrich	4	2	M					6.5
2007	10	198	4	Camb	Namb	4	3	M					5.7
2007	10	199	4	Camb	Namb	1	1	M	Solidago rigida	Forb			6.2
2007	10	200	4	Camb	Namb	4	1	S		Forb			5.5
2007	10	201	4	Camb	Namb	16	4	M					6.1
2007	10	202	4	Camb	Namb	1	1	M	Bromus inermis	C-3			5.9
2007	10	203	4	Camb	Nenrich	4	4	S					6.6
2007	10	204	4	Camb	Nenrich	1	1	M	Bouteloua gracilis	C-4			6
2007	10	205	4	Camb	Nenrich	16	4	M					6.6
2007	10	206	4	Camb	Nenrich	4	2	M					6.2
2007	10	207	4	Camb	Nenrich	4	1	S		C-4			6.1
2007	10	208	4	Camb	Nenrich	1	1	M	Petalostemum villosum	Legume			5.1
2007	10	209	4	Camb	Namb	1	1	M	Amorpha canescens	Legume			4.9
2007	10	210	4	Camb	Nenrich	1	1	M	Achillea millefolium	Forb			5.9
2007	10	211	4	Camb	Namb	4	2	M					6.3
2007	10	212	4	Camb	Nenrich	1	1	M	Lupinus perennis	Legume			6.1
2007	10	213	4	Camb	Nenrich	16	4	M					6.7
2007	10	214	4	Camb	Nenrich	4	1	S		Forb			5.7
2007	10	215	4	Camb	Nenrich	4	1	S		C-3			6.5
2007	10	216	4	Camb	Namb	4	4	S					6.6
2007	10	217	4	Camb	Namb	0	1	M					5.2
2007	10	218	4	Camb	Nenrich	4	4	M					6.1
2007	10	219	4	Camb	Nenrich	1	1	M	Andropogon gerardi	C-4			6.1
2007	10	220	4	Camb	Namb	4	3	M					6.4
2007	10	221	4	Camb	Namb	4	1	S		C-4			6
2007	10	222	4	Camb	Namb	16	4	M					6.7
2007	10	223	4	Camb	Namb	1	1	M	Achillea millefolium	Forb			6
2007	10	224	4	Camb	Nenrich	9	4	M			H2Oneg		6
2007	10	225	4	Camb	Nenrich	1	1	M	Agropyron repens	C-3			5.7
2007	10	226	4	Camb	Namb	9	4	M					6.6
2007	10	227	4	Camb	Namb	1	1	M	Bouteloua gracilis	C-4			6.4
2007	10	228	4	Camb	Namb	1	1	M	Poa pratensis	C-3			5.9
2007	10	229	4	Camb	Namb	1	1	M	Anemone cylindrica	Forb			5.3
2007	10	230	4	Camb	Namb	9	4	M			H2Oneg		6.5
2007	10	231	4	Camb	Namb	1	1	M	Schizachyrium scoparium	C-4			6.2
2007	10	232	4	Camb	Nenrich	9	4	M			H2Oamb		6.3
2007	10	233	4	Camb	Namb	9	4	M			H2Oamb		6.7
2007	10	234	4	Camb	Nenrich	16	4	M					6.4
2007	10	235	4	Camb	Namb	1	1	M	Agropyron repens	C-3			6.2
2007	10	236	4	Camb	Nenrich	16	4	M					6.4
2007	10	237	4	Camb	Nenrich	1	1	M	Anemone cylindrica	Forb			5.7
2007	10	238	4	Camb	Nenrich	4	4	M					6.3
2007	10	239	4	Camb	Namb	4	3	M					6.3
2007	10	240	4	Camb	Nenrich	4	1	S		Legume			6.3
2007	10	241	4	Camb	Nenrich	1	1	M	Lespedeza capitata	Legume			5.2
2007	10	242	4	Camb	Namb	4	1	S		Legume			6
2007	10	243	4	Camb	Namb	9	3	M			H2Oneg		6.3
2007	10	244	4	Camb	Namb	4	1	S		C-3			6
2007	10	245	5	Cenrich	Nenrich	9	4	M			H2Oneg		6.5
2007	10	246	5	Cenrich	Nenrich	1	1	M	Poa pratensis	C-3			5.4
2007	10	247	5	Cenrich	Nenrich	4	1	S		C-4			5.5
2007	10	248	5	Cenrich	Namb	1	1	M	Asclepias tuberosa	Forb			5
2007	10	249	5	Cenrich	Nenrich	4	2	M					5.8
2007	10	250	5	Cenrich	Namb	16	4	M					6.1
2007	10	251	5	Cenrich	Nenrich	1	1	M	Andropogon gerardi	C-4			5.9
2007	10	252	5	Cenrich	Namb	1	1	M	Andropogon gerardi	C-4			5.5
2007	10	253	5	Cenrich	Nenrich	16	4	M					5.6
2007	10	254	5	Cenrich	Namb	1	1	M	Schizachyrium scoparium	C-4			5.3
2007	10	255	5	Cenrich	Namb	4	3	M					6.3
2007	10	256	5	Cenrich	Nenrich	1	1	M	Lespedeza capitata	Legume			5.1
2007	10	257	5	Cenrich	Namb	1	1	M	Achillea millefolium	Forb			5.3
2007	10	258	5	Cenrich	Nenrich	4	4	M					5.5
2007	10	259	5	Cenrich	Nenrich	4	3	M					5.8
2007	10	260	5	Cenrich	Nenrich	1	1	M	Koeleria cristata	C-3			5.5
2007	10	261	5	Cenrich	Namb	1	1	M	Koeleria cristata	C-3			5.1
2007	10	262	5	Cenrich	Nenrich	1	1	M	Lupinus perennis	Legume			7.1
2007	10	263	5	Cenrich	Namb	1	1	M	Bouteloua gracilis	C-4			6.2
2007	10	264	5	Cenrich	Namb	9	4	M			H2Oneg		6.8
2007	10	265	5	Cenrich	Nenrich	1	1	M	Bouteloua gracilis	C-4			5.8
2007	10	266	5	Cenrich	Namb	1	1	M	Bromus inermis	C-3			
2007	10	267	5	Cenrich	Nenrich	16	4	M					6.6
2007	10	268	5	Cenrich	Namb	4	1	S		C-3			5.9
2007	10	269	5	Cenrich	Namb	4	1	S		Legume			6.8
2007	10	270	5	Cenrich	Namb	16	4	M					6.3
2007	10	271	5	Cenrich	Nenrich	1	1	M	Anemone cylindrica	Forb			4.4
2007	10	272	5	Cenrich	Namb	16	4	M					6.5
2007	10	273	5	Cenrich	Nenrich	1	1	M	Sorghastrum nutans	C-4			5.9
2007	10	274	5	Cenrich	Namb	9	3	M			H2Oamb		6.4
2007	10	275	5	Cenrich	Nenrich	16	4	M					6.2
2007	10	276	5	Cenrich	Nenrich	1	1	M	Achillea millefolium	Forb			5.2
2007	10	277	5	Cenrich	Namb	1	1	M	Sorghastrum nutans	C-4			5.8
2007	10	278	5	Cenrich	Namb	9	4	M			H2Oneg		6.7
2007	10	279	5	Cenrich	Namb	1	1	M	Amorpha canescens	Legume			4.9
2007	10	280	5	Cenrich	Nenrich	9	4	M			H2Oamb		5.9
2007	10	281	5	Cenrich	Namb	4	4	M					5.9
2007	10	282	5	Cenrich	Nenrich	9	4	M			H2Oamb		5.8
2007	10	283	5	Cenrich	Namb	16	4	M					6.7
2007	10	284	5	Cenrich	Nenrich	0	1	M					4.5
2007	10	285	5	Cenrich	Nenrich	1	1	M	Petalostemum villosum	Legume			5.1
2007	10	286	5	Cenrich	Nenrich	4	4	S					5.8
2007	10	287	5	Cenrich	Nenrich	4	1	S		C-3			5.5
2007	10	288	5	Cenrich	Namb	4	4	M					6.6
2007	10	289	5	Cenrich	Namb	0	1	M					4.6
2007	10	290	5	Cenrich	Nenrich	4	3	M					6.3
2007	10	291	5	Cenrich	Namb	4	4	S					6
2007	10	292	5	Cenrich	Nenrich	4	4	M					6.5
2007	10	293	5	Cenrich	Nenrich	9	4	M			H2Oneg		5.8
2007	10	294	5	Cenrich	Nenrich	9	4	M					5.5
2007	10	295	5	Cenrich	Namb	1	1	M	Petalostemum villosum	Legume			5.3
2007	10	296	5	Cenrich	Nenrich	4	1	S		Forb			5.1
2007	10	297	5	Cenrich	Namb	4	2	M					5.5
2007	10	298	5	Cenrich	Nenrich	4	1	S		Legume			5.7
2007	10	299	5	Cenrich	Namb	9	4	M			H2Oamb		6.2
2007	10	300	5	Cenrich	Namb	9	4	M					6.6
2007	10	301	5	Cenrich	Nenrich	16	4	M					5.8
2007	10	302	5	Cenrich	Namb	4	1	S		Forb			5.4
2007	10	303	5	Cenrich	Namb	4	1	S		C-4			5.6
2007	10	304	5	Cenrich	Namb	1	1	M	Lespedeza capitata	Legume			4.7
2007	10	305	5	Cenrich	Namb	4	2	M					5.3
2007	10	306	6	Camb	Namb	16	4	M					6.2
2007	10	307	6	Camb	Nenrich	16	4	M					5.8
2007	10	308	6	Camb	Namb	9	4	M			H2Oneg		6.6
2007	10	309	6	Camb	Namb	4	3	M					5.8
2007	10	310	6	Camb	Nenrich	1	1	M	Koeleria cristata	C-3			5
2007	10	311	6	Camb	Nenrich	16	4	M					6.1
2007	10	312	6	Camb	Namb	9	4	M					6.1
2007	10	313	6	Camb	Namb	4	1	S		Forb			5.4
2007	10	314	6	Camb	Namb	1	1	M	Solidago rigida	Forb			6.1
2007	10	315	6	Camb	Namb	4	1	S		C-4			5.9
2007	10	316	6	Camb	Nenrich	1	1	M	Amorpha canescens	Legume			4.6
2007	10	317	6	Camb	Nenrich	4	2	M					5.9
2007	10	318	6	Camb	Nenrich	1	1	M	Lespedeza capitata	Legume			4.7
2007	10	319	6	Camb	Nenrich	4	3	M					6
2007	10	320	6	Camb	Namb	9	4	M			H2Oamb		5.9
2007	10	321	6	Camb	Nenrich	16	4	M					5.7
2007	10	322	6	Camb	Namb	1	1	M	Lespedeza capitata	Legume			5.1
2007	10	323	6	Camb	Namb	1	1	M	Bouteloua gracilis	C-4			5.6
2007	10	324	6	Camb	Nenrich	9	4	M			H2Oamb		5.6
2007	10	325	6	Camb	Namb	4	3	M					6.2
2007	10	326	6	Camb	Nenrich	4	4	S					6
2007	10	327	6	Camb	Nenrich	1	1	M	Anemone cylindrica	Forb			4.7
2007	10	328	6	Camb	Nenrich	4	3	M					6.3
2007	10	329	6	Camb	Namb	1	1	M	Asclepias tuberosa	Forb			5.1
2007	10	330	6	Camb	Namb	1	1	M	Amorpha canescens	Legume			4.6
2007	10	331	6	Camb	Namb	1	1	M	Sorghastrum nutans	C-4			5.8
2007	10	332	6	Camb	Namb	4	4	M					6.1
2007	10	333	6	Camb	Nenrich	1	1	M	Poa pratensis	C-3			5.7
2007	10	334	6	Camb	Namb	4	3	M					5.6
2007	10	335	6	Camb	Nenrich	9	4	M					6
2007	10	336	6	Camb	Namb	1	1	M	Koeleria cristata	C-3			5.8
2007	10	337	6	Camb	Namb	4	2	S					5.9
2007	10	338	6	Camb	Nenrich	1	1	M	Solidago rigida	Forb			6.2
2007	10	339	6	Camb	Namb	1	1	M	Achillea millefolium	Forb			5.9
2007	10	340	6	Camb	Nenrich	4	1	S		C-3			5.9
2007	10	341	6	Camb	Nenrich	9	4	M			H2Oneg		6
2007	10	342	6	Camb	Nenrich	1	1	M	Asclepias tuberosa	Forb			4.6
2007	10	343	6	Camb	Namb	1	1	M	Andropogon gerardi	C-4			5.7
2007	10	344	6	Camb	Namb	16	4	M					6.7
2007	10	345	6	Camb	Namb	1	1	M	Schizachyrium scoparium	C-4			6
2007	10	346	6	Camb	Namb	4	4	M					6.1
2007	10	347	6	Camb	Namb	1	1	M	Petalostemum villosum	Legume			5.2
2007	10	348	6	Camb	Nenrich	4	1	S		C-4			6
2007	10	349	6	Camb	Nenrich	1	1	M	Schizachyrium scoparium	C-4			5.3
2007	10	350	6	Camb	Nenrich	4	1	S		Legume			4.5
2007	10	351	6	Camb	Nenrich	4	1	S		Forb			5.6
2007	10	352	6	Camb	Nenrich	1	1	M	Bromus inermis	C-3			5.3
2007	10	353	6	Camb	Nenrich	4	3	M					6.3
2007	10	354	6	Camb	Nenrich	16	4	M					6.1
2007	10	355	6	Camb	Namb	16	4	M					5.6
2007	10	356	6	Camb	Namb	9	4	M			H2Oneg		5.8
2007	10	357	6	Camb	Nenrich	9	4	M			H2Oamb		5.8
2007	10	358	6	Camb	Namb	16	4	M					5.3
2007	10	359	6	Camb	Namb	4	4	S					5.8
2007	10	360	6	Camb	Nenrich	9	4	M			H2Oneg		6.5
2007	10	361	6	Camb	Namb	9	4	M			H2Oamb		6.1
2007	10	362	6	Camb	Nenrich	1	1	M	Sorghastrum nutans	C-4			5.6
2007	10	363	6	Camb	Namb	4	1	S		Legume			5.1
2007	10	364	6	Camb	Namb	4	1	S		C-3			5.4
2007	10	365	6	Camb	Nenrich	4	2	M					5.6
2007	10	366	6	Camb	Nenrich	1	1	M	Achillea millefolium	Forb			4.7
2007	10	367	2	Camb	Namb	0	1	M					4.9
2007	10	368	3	Cenrich	Nenrich	0	1	M					4.3
2007	10	369	4	Camb	Nenrich	0	1	M					4.6
2007	10	370	6	Camb	Namb	0	1	M					4.5
2007	10	371	6	Camb	Nenrich	0	1	M					4.4
2008	11	1	1	Cenrich	Namb	4	2	M					5.6
2008	11	2	1	Cenrich	Namb	1	1	M	Bouteloua gracilis	C-4			5.9
2008	11	3	1	Cenrich	Nenrich	4	1	S		Legume			5.2
2008	11	4	1	Cenrich	Namb	4	3	M					6
2008	11	5	1	Cenrich	Namb	1	1	M	Asclepias tuberosa	Forb			5.8
2008	11	6	1	Cenrich	Namb	4	1	S		C-4			5.8
2008	11	7	1	Cenrich	Namb	9	4	M			H2Oneg		6.4
2008	11	8	1	Cenrich	Nenrich	1	1	M	Schizachyrium scoparium	C-4			5.2
2008	11	9	1	Cenrich	Namb	4	1	S		C-3			5.8
2008	11	10	1	Cenrich	Nenrich	4	3	M					6.1
2008	11	11	1	Cenrich	Nenrich	9	4	M			H2Oamb		6.2
2008	11	12	1	Cenrich	Nenrich	9	4	M					6.1
2008	11	13	1	Cenrich	Nenrich	16	4	M					6.1
2008	11	14	1	Cenrich	Namb	4	4	S					6.1
2008	11	15	1	Cenrich	Namb	4	3	M					5.8
2008	11	16	1	Cenrich	Namb	9	4	M					6.2
2008	11	17	1	Cenrich	Namb	9	4	M			H2Oneg		6.3
2008	11	18	1	Cenrich	Nenrich	1	1	M	Amorpha canescens	Legume			5.1
2008	11	19	1	Cenrich	Namb	4	3	M					6.2
2008	11	20	1	Cenrich	Nenrich	4	1	S		Forb			5.9
2008	11	21	1	Cenrich	Nenrich	9	4	M			H2Oamb		6
2008	11	22	1	Cenrich	Nenrich	1	1	M	Bromus inermis	C-3			5.9
2008	11	23	1	Cenrich	Namb	16	4	M					6.3
2008	11	24	1	Cenrich	Namb	1	1	M	Agropyron repens	C-3			5.7
2008	11	25	1	Cenrich	Nenrich	0	1	M					4.9
2008	11	26	1	Cenrich	Namb	9	4	M			H2Oamb		6.5
2008	11	27	1	Cenrich	Namb	4	1	S		Forb			6.1
2008	11	28	1	Cenrich	Namb	4	2	M					6.2
2008	11	29	1	Cenrich	Nenrich	4	2	M					6.1
2008	11	30	1	Cenrich	Nenrich	16	4	M					6.2
2008	11	31	1	Cenrich	Nenrich	1	1	M	Asclepias tuberosa	Forb			5.5
2008	11	32	1	Cenrich	Nenrich	1	1	M	Bouteloua gracilis	C-4			6.1
2008	11	33	1	Cenrich	Namb	16	4	M					6.1
2008	11	34	1	Cenrich	Nenrich	9	4	M			H2Oneg		6.5
2008	11	35	1	Cenrich	Namb	1	1	M	Lespedeza capitata	Legume			6.4
2008	11	36	1	Cenrich	Nenrich	1	1	M	Agropyron repens	C-3			5.8
2008	11	37	1	Cenrich	Nenrich	1	1	M	Petalostemum villosum	Legume			5.1
2008	11	38	1	Cenrich	Nenrich	4	2	M					6.4
2008	11	39	1	Cenrich	Namb	1	1	M	Bromus inermis	C-3			6.1
2008	11	40	1	Cenrich	Namb	1	1	M	Poa pratensis	C-3			5.8
2008	11	41	1	Cenrich	Nenrich	4	1	S		C-3			6
2008	11	42	1	Cenrich	Namb	1	1	M	Solidago rigida	Forb			5.9
2008	11	43	1	Cenrich	Nenrich	16	4	M					6.1
2008	11	44	1	Cenrich	Nenrich	4	3	M					6.2
2008	11	45	1	Cenrich	Namb	16	4	M					6.7
2008	11	46	1	Cenrich	Namb	1	1	M	Anemone cylindrica	Forb			6.1
2008	11	47	1	Cenrich	Nenrich	1	1	M	Koeleria cristata	C-3			6
2008	11	48	1	Cenrich	Namb	9	4	M			H2Oamb		6.5
2008	11	49	1	Cenrich	Nenrich	1	1	M	Achillea millefolium	Forb			5.3
2008	11	50	1	Cenrich	Nenrich	9	4	M			H2Oneg		5.9
2008	11	51	1	Cenrich	Namb	16	4	M					6.1
2008	11	52	1	Cenrich	Nenrich	16	4	M					6.4
2008	11	53	1	Cenrich	Nenrich	1	1	M	Solidago rigida	Forb			6.3
2008	11	54	1	Cenrich	Nenrich	4	1	S		C-4			6.1
2008	11	55	1	Cenrich	Namb	1	1	M	Lupinus perennis	Legume			6.2
2008	11	56	1	Cenrich	Namb	4	1	S		Legume			6.2
2008	11	57	1	Cenrich	Namb	1	1	M	Schizachyrium scoparium	C-4			5.8
2008	11	58	1	Cenrich	Nenrich	4	3	M					6.1
2008	11	59	1	Cenrich	Nenrich	4	4	S					6.1
2008	11	60	1	Cenrich	Nenrich	1	1	M	Andropogon gerardi	C-4			6
2008	11	61	1	Cenrich	Namb	0	1	M					5.7
2008	11	62	2	Camb	Namb	4	4	S					5.8
2008	11	63	2	Camb	Namb	4	3	M					5.7
2008	11	64	2	Camb	Nenrich	16	4	M					6.3
2008	11	65	2	Camb	Nenrich	9	4	M					6.1
2008	11	66	2	Camb	Nenrich	9	4	M			H2Oneg		6.1
2008	11	67	2	Camb	Namb	16	4	M					5.9
2008	11	68	2	Camb	Nenrich	1	1	M	Schizachyrium scoparium	C-4			5.2
2008	11	69	2	Camb	Namb	16	4	M					6.2
2008	11	70	2	Camb	Namb	1	1	M	Andropogon gerardi	C-4			6
2008	11	71	2	Camb	Nenrich	1	1	M	Sorghastrum nutans	C-4			6
2008	11	72	2	Camb	Nenrich	1	1	M	Petalostemum villosum	Legume			4.8
2008	11	73	2	Camb	Nenrich	0	1	M					4.5
2008	11	74	2	Camb	Nenrich	4	1	S		Legume			5.5
2008	11	75	2	Camb	Nenrich	4	3	M					5.6
2008	11	76	2	Camb	Nenrich	4	1	S		C-4			5.7
2008	11	77	2	Camb	Namb	1	1	M	Anemone cylindrica	Forb			5
2008	11	78	2	Camb	Namb	4	2	M					6
2008	11	79	2	Camb	Nenrich	4	3	M					5.9
2008	11	80	2	Camb	Namb	4	1	S		C-3			5.8
2008	11	81	2	Camb	Nenrich	1	1	M	Bouteloua gracilis	C-4			5.9
2008	11	82	2	Camb	Namb	4	3	M					6
2008	11	83	2	Camb	Namb	9	4	M			H2Oamb		6.3
2008	11	84	2	Camb	Nenrich	9	4	M			H2Oamb		6.3
2008	11	85	2	Camb	Nenrich	4	2	S					6
2008	11	86	2	Camb	Nenrich	4	3	M					5.9
2008	11	87	2	Camb	Namb	9	4	M			H2Oneg		6.2
2008	11	88	2	Camb	Nenrich	4	4	S					5.6
2008	11	89	2	Camb	Namb	4	1	S		Forb			5.9
2008	11	90	2	Camb	Namb	1	1	M	Sorghastrum nutans	C-4			5.9
2008	11	91	2	Camb	Nenrich	4	3	M					6
2008	11	92	2	Camb	Namb	9	4	M			H2Oneg		6
2008	11	93	2	Camb	Namb	4	1	S		Legume			6
2008	11	94	2	Camb	Nenrich	1	1	M	Asclepias tuberosa	Forb			4.8
2008	11	95	2	Camb	Nenrich	4	1	S		Forb			6.1
2008	11	96	2	Camb	Nenrich	1	1	M	Lupinus perennis	Legume			5.9
2008	11	97	2	Camb	Nenrich	9	4	M					6
2008	11	98	2	Camb	Nenrich	4	1	S		C-3			6.3
2008	11	99	2	Camb	Nenrich	1	1	M	Solidago rigida	Forb			6.1
2008	11	100	2	Camb	Namb	1	1	M	Lupinus perennis	Legume			6.1
2008	11	101	2	Camb	Nenrich	1	1	M	Andropogon gerardi	C-4			5.6
2008	11	102	2	Camb	Namb	1	1	M	Petalostemum villosum	Legume			5
2008	11	103	2	Camb	Nenrich	1	1	M	Bromus inermis	C-3			5.3
2008	11	104	2	Camb	Namb	16	4	M					6.1
2008	11	105	2	Camb	Namb	4	1	S		C-4			5.4
2008	11	106	2	Camb	Namb	9	4	M			H2Oamb		6.1
2008	11	107	2	Camb	Namb	16	4	M					6
2008	11	108	2	Camb	Nenrich	16	4	M					5.8
2008	11	109	2	Camb	Namb	1	1	M	Bromus inermis	C-3			5.6
2008	11	110	2	Camb	Nenrich	16	4	M					6.3
2008	11	111	2	Camb	Namb	1	1	M	Agropyron repens	C-3			5
2008	11	112	2	Camb	Nenrich	1	1	M	Agropyron repens	C-3			4.9
2008	11	113	2	Camb	Nenrich	1	1	M	Poa pratensis	C-3			4.9
2008	11	114	2	Camb	Nenrich	4	3	M					5.4
2008	11	115	2	Camb	Namb	1	1	M	Poa pratensis	C-3			5.3
2008	11	116	2	Camb	Namb	1	1	M	Lespedeza capitata	Legume			4.9
2008	11	117	2	Camb	Nenrich	9	3	M			H2Oneg		5.5
2008	11	118	2	Camb	Nenrich	16	4	M					5.8
2008	11	119	2	Camb	Namb	9	4	M			H2Oamb		5.6
2008	11	120	2	Camb	Namb	4	3	M					5.5
2008	11	121	2	Camb	Namb	4	2	M					5.3
2008	11	122	2	Camb	Namb	1	1	M	Koeleria cristata	C-3			5.3
2008	11	123	3	Cenrich	Nenrich	1	1	M	Sorghastrum nutans	C-4			5
2008	11	124	3	Cenrich	Nenrich	4	1	S		C-4			5.4
2008	11	125	3	Cenrich	Nenrich	4	2	M					5.5
2008	11	126	3	Cenrich	Namb	1	1	M	Sorghastrum nutans	C-4			5.5
2008	11	127	3	Cenrich	Nenrich	4	2	M					5.6
2008	11	128	3	Cenrich	Namb	9	4	M			H2Oamb		5.5
2008	11	129	3	Cenrich	Namb	4	3	M					5.7
2008	11	130	3	Cenrich	Nenrich	16	4	M					5.8
2008	11	131	3	Cenrich	Namb	9	4	M			H2Oneg		6.2
2008	11	132	3	Cenrich	Nenrich	1	1	M	Schizachyrium scoparium	C-4			5.5
2008	11	133	3	Cenrich	Namb	9	4	M			H2Oamb		5.7
2008	11	134	3	Cenrich	Namb	1	1	M	Koeleria cristata	C-3			5.7
2008	11	135	3	Cenrich	Namb	1	1	M	Lupinus perennis	Legume			5.6
2008	11	136	3	Cenrich	Nenrich	4	1	S		Forb			5.7
2008	11	137	3	Cenrich	Nenrich	1	1	M	Lespedeza capitata	Legume			4.7
2008	11	138	3	Cenrich	Namb	1	1	M	Poa pratensis	C-3			5.4
2008	11	139	3	Cenrich	Namb	1	1	M	Petalostemum villosum	Legume			5.1
2008	11	140	3	Cenrich	Namb	1	1	M	Andropogon gerardi	C-4			5.7
2008	11	141	3	Cenrich	Nenrich	1	1	M	Lupinus perennis	Legume			5.7
2008	11	142	3	Cenrich	Nenrich	1	1	M	Anemone cylindrica	Forb			4.6
2008	11	143	3	Cenrich	Nenrich	1	1	M	Solidago rigida	Forb			5.6
2008	11	144	3	Cenrich	Nenrich	1	1	M	Agropyron repens	C-3			5.1
2008	11	145	3	Cenrich	Namb	1	1	M	Agropyron repens	C-3			5.3
2008	11	146	3	Cenrich	Namb	1	1	M	Anemone cylindrica	Forb			4.8
2008	11	147	3	Cenrich	Namb	16	4	M					6.1
2008	11	148	3	Cenrich	Namb	4	3	M					5.6
2008	11	149	3	Cenrich	Nenrich	9	4	M			H2Oneg		6.3
2008	11	150	3	Cenrich	Namb	4	1	S		Legume			6.2
2008	11	151	3	Cenrich	Nenrich	16	4	M					5.9
2008	11	152	3	Cenrich	Namb	4	1	S		C-4			5.8
2008	11	153	3	Cenrich	Namb	1	1	M	Solidago rigida	Forb			5.9
2008	11	154	3	Cenrich	Nenrich	4	4	S					5.6
2008	11	155	3	Cenrich	Namb	4	4	S					5.8
2008	11	156	3	Cenrich	Namb	4	2	M					5.6
2008	11	157	3	Cenrich	Namb	4	1	S		C-3			5.6
2008	11	158	3	Cenrich	Nenrich	1	1	M	Amorpha canescens	Legume			4.8
2008	11	159	3	Cenrich	Namb	1	1	M	Achillea millefolium	Forb			5.6
2008	11	160	3	Cenrich	Nenrich	1	1	M	Asclepias tuberosa	Forb			4.9
2008	11	161	3	Cenrich	Nenrich	9	4	M					5.7
2008	11	162	3	Cenrich	Nenrich	4	3	M					6.6
2008	11	163	3	Cenrich	Namb	16	4	M					6.4
2008	11	164	3	Cenrich	Namb	4	4	M					6.4
2008	11	165	3	Cenrich	Nenrich	9	3	M			H2Oneg		6.3
2008	11	166	3	Cenrich	Nenrich	9	4	M			H2Oamb		6.1
2008	11	167	3	Cenrich	Nenrich	4	3	M					6.3
2008	11	168	3	Cenrich	Nenrich	4	1	S		C-3			6.2
2008	11	169	3	Cenrich	Namb	1	1	M	Amorpha canescens	Legume			6
2008	11	170	3	Cenrich	Namb	9	4	M					6
2008	11	171	3	Cenrich	Nenrich	9	4	M			H2Oamb		6.1
2008	11	172	3	Cenrich	Namb	4	1	S		Forb			5.9
2008	11	173	3	Cenrich	Namb	16	4	M					6
2008	11	174	3	Cenrich	Nenrich	1	1	M	Bromus inermis	C-3			5.4
2008	11	175	3	Cenrich	Nenrich	16	4	M					6.3
2008	11	176	3	Cenrich	Nenrich	4	3	M					6.1
2008	11	177	3	Cenrich	Namb	9	4	M			H2Oneg		6.1
2008	11	178	3	Cenrich	Namb	4	3	M					6
2008	11	179	3	Cenrich	Namb	16	4	M					6.3
2008	11	180	3	Cenrich	Nenrich	16	4	M					6.1
2008	11	181	3	Cenrich	Nenrich	4	1	S		Legume			5.4
2008	11	182	3	Cenrich	Namb	0	1	M					5
2008	11	183	3	Cenrich	Nenrich	1	1	M	Poa pratensis	C-3			5.7
2008	11	184	4	Camb	Namb	16	4	M					5.8
2008	11	185	4	Camb	Nenrich	9	4	M			H2Oneg		5.8
2008	11	186	4	Camb	Nenrich	9	4	M			H2Oamb		6.2
2008	11	187	4	Camb	Namb	9	4	M					6
2008	11	188	4	Camb	Namb	16	4	M					5.9
