Year,Sampling #,plot,Ring,CO2 Treatment,Nitrogen Treatment,CountOfSpecies,CountOfGroup,Experiment,monospecies,Monogroup,Water Treatment,Temp Treatment,Nitrification (mg/kg-1/m-1),Ammonification (mg kg-1 ~m-1),Net N mineralization (mg kg-1 ~m-1),Incubation length (days),Nitrification (mg kg-1 d-1),Ammonification (mg kg-1 d-1),Net N mineralization (mg kg-1 d-1),Notes
2011,18,197,4,Camb,Nenrich,4,2,M,,,,,,,,,,,,
2011,18,198,4,Camb,Namb,4,3,M,,,,,5.427021809,3.587459225,9.014481034,30,0.180900727,0.119581974,0.300482701,
2011,18,199,4,Camb,Namb,1,1,M,Solidago rigida,Forb,,,1.182732394,0.047936419,1.230668813,30,0.039424413,0.001597881,0.041022294,
2011,18,200,4,Camb,Namb,4,1,S,,Forb,,,3.013599039,-0.270065156,2.743533883,30,0.100453301,-0.009002172,0.091451129,
2011,18,201,4,Camb,Namb,16,4,M,,,,,5.828696934,-0.595795891,5.232901042,30,0.194289898,-0.019859863,0.174430035,
2011,18,202,4,Camb,Namb,1,1,M,Bromus inermis,C-3,,,2.684503347,-0.317920049,2.366583297,30,0.089483445,-0.010597335,0.07888611,
2011,18,203,4,Camb,Nenrich,4,4,S,,,,,3.333272653,-1.706969725,1.626302928,30,0.111109088,-0.056898991,0.054210098,
2011,18,204,4,Camb,Nenrich,1,1,M,Bouteloua gracilis,C-4,,,2.762572899,-9.434361097,-6.671788198,30,0.092085763,-0.314478703,-0.22239294,
2011,18,205,4,Camb,Nenrich,16,4,M,,,,,2.513533303,-2.723831298,-0.210297995,30,0.083784443,-0.090794377,-0.007009933,
2011,18,206,4,Camb,Nenrich,4,2,M,,,,,-0.586188288,-5.898592887,-6.484781175,30,-0.01953961,-0.196619763,-0.216159372,
2011,18,207,4,Camb,Nenrich,4,1,S,,C-4,,,0.5899521,-2.54391955,-1.953967451,30,0.01966507,-0.084797318,-0.065132248,
2011,18,208,4,Camb,Nenrich,1,1,M,Petalostemum villosum,Legume,,,3.987544408,5.344738086,9.332282494,30,0.132918147,0.178157936,0.311076083,
2011,18,209,4,Camb,Namb,1,1,M,Amorpha canescens,Legume,,,1.774266274,-0.689783936,1.084482338,30,0.059142209,-0.022992798,0.036149411,
2011,18,210,4,Camb,Nenrich,1,1,M,Achillea millefolium,Forb,,,9.205685251,6.308025807,15.51371106,30,0.306856175,0.210267527,0.517123702,
2011,18,211,4,Camb,Namb,4,2,M,,,,,3.159173845,-1.095389111,2.063784734,30,0.105305795,-0.03651297,0.068792824,
2011,18,212,4,Camb,Nenrich,1,1,M,Lupinus perennis,Legume,,,15.94920733,-3.779201482,12.17000585,30,0.531640244,-0.125973383,0.405666862,
2011,18,213,4,Camb,Nenrich,16,4,M,,,,,5.338228728,-6.367460673,-1.029231945,30,0.177940958,-0.212248689,-0.034307732,
2011,18,214,4,Camb,Nenrich,4,1,S,,Forb,,,8.208608568,1.135904543,9.344513111,30,0.273620286,0.037863485,0.31148377,
2011,18,215,4,Camb,Nenrich,4,1,S,,C-3,,,6.563353456,0.027337879,6.590691335,30,0.218778449,0.000911263,0.219689711,
2011,18,216,4,Camb,Namb,4,4,S,,,,,5.226784585,1.296388627,6.523173213,30,0.174226153,0.043212954,0.217439107,
2011,18,217,4,Camb,Namb,0,1,M,,,,,1.882756904,-0.12676656,1.755990344,30,0.062758563,-0.004225552,0.058533011,
2011,18,218,4,Camb,Nenrich,4,4,M,,,,,-0.776745037,-6.246793857,-7.023538894,30,-0.025891501,-0.208226462,-0.234117963,
2011,18,219,4,Camb,Nenrich,1,1,M,Andropogon gerardi,C-4,,,5.590370233,-1.979019863,3.611350369,30,0.186345674,-0.065967329,0.120378346,
2011,18,220,4,Camb,Namb,4,3,M,,,,,5.435625741,1.152461652,6.588087393,30,0.181187525,0.038415388,0.219602913,
2011,18,221,4,Camb,Namb,4,1,S,,C-4,,,2.386837441,0.473689065,2.860526506,30,0.079561248,0.015789635,0.095350884,
2011,18,222,4,Camb,Namb,16,4,M,,,,,4.081877756,0.141375142,4.223252898,30,0.136062592,0.004712505,0.140775097,
2011,18,223,4,Camb,Namb,1,1,M,Achillea millefolium,Forb,,,0.934280757,-0.385844305,0.548436452,30,0.031142692,-0.012861477,0.018281215,
2011,18,224,4,Camb,Nenrich,9,4,M,,,H2Oneg,HTelv,7.071183801,6.728234772,13.79941857,30,0.235706127,0.224274492,0.459980619,
2011,18,225,4,Camb,Nenrich,1,1,M,Agropyron repens,C-3,,,8.125492662,0.143342724,8.268835386,30,0.270849755,0.004778091,0.275627846,
2011,18,226,4,Camb,Namb,9,4,M,,,H2Oamb,HTelv,2.60850749,2.463660809,5.072168299,30,0.08695025,0.082122027,0.169072277,
2011,18,227,4,Camb,Namb,1,1,M,Bouteloua gracilis,C-4,,,0.702242054,0.224064635,0.926306688,30,0.023408068,0.007468821,0.03087689,
2011,18,228,4,Camb,Namb,1,1,M,Poa pratensis,C-3,,,3.68948334,1.146637644,4.836120984,30,0.122982778,0.038221255,0.161204033,
2011,18,229,4,Camb,Namb,1,1,M,Anemone cylindrica,Forb,,,1.56591579,-0.174679609,1.39123618,30,0.052197193,-0.005822654,0.046374539,
2011,18,230,4,Camb,Namb,9,4,M,,,H2Oneg,HTamb,0.991335359,0.923389052,1.914724412,30,0.033044512,0.030779635,0.063824147,
2011,18,231,4,Camb,Namb,1,1,M,Schizachyrium scoparium,C-4,,,1.427161945,0.381521987,1.808683932,30,0.047572065,0.0127174,0.060289464,
2011,18,232,4,Camb,Nenrich,9,4,M,,,H2Oamb,HTamb,6.374192869,-0.333382584,6.040810285,30,0.212473096,-0.011112753,0.201360343,
2011,18,233,4,Camb,Namb,9,4,M,,,H2Oamb,HTamb,0.617506262,1.03760131,1.655107572,30,0.020583542,0.03458671,0.055170252,
2011,18,234,4,Camb,Nenrich,16,4,M,,,,,1.677153118,-5.001970522,-3.324817404,30,0.055905104,-0.166732351,-0.110827247,
2011,18,235,4,Camb,Namb,1,1,M,Agropyron repens,C-3,,,3.635133256,-0.260006638,3.375126618,30,0.121171109,-0.008666888,0.112504221,
2011,18,236,4,Camb,Nenrich,16,4,M,,,,,6.09169563,0.243527594,6.335223224,30,0.203056521,0.008117586,0.211174107,
2011,18,237,4,Camb,Nenrich,1,1,M,Anemone cylindrica,Forb,,,0.796014399,0.881093629,1.677108029,30,0.026533813,0.029369788,0.055903601,
2011,18,238,4,Camb,Nenrich,4,4,M,,,,,7.499800755,2.638409315,10.13821007,30,0.249993358,0.087946977,0.337940336,
2011,18,239,4,Camb,Namb,4,3,M,,,,,2.899457994,-0.651034143,2.248423852,30,0.0966486,-0.021701138,0.074947462,
2011,18,240,4,Camb,Nenrich,4,1,S,,Legume,,,9.231583417,-2.611537168,6.620046249,30,0.307719447,-0.087051239,0.220668208,
2011,18,241,4,Camb,Nenrich,1,1,M,Lespedeza capitata,Legume,,,9.537965035,6.043234412,15.58119945,30,0.317932168,0.201441147,0.519373315,
2011,18,242,4,Camb,Namb,4,1,S,,Legume,,,14.4979833,0.215517078,14.71350038,30,0.48326611,0.007183903,0.490450013,
2011,18,243,4,Camb,Namb,9,3,M,,,H2Oneg,HTelv,2.752488615,0.098937804,2.851426419,30,0.091749621,0.003297927,0.095047547,
2011,18,244,4,Camb,Namb,4,1,S,,C-3,,,2.575267076,0.277292527,2.852559603,30,0.085842236,0.009243084,0.09508532,
2011,18,245,5,Cenrich,Nenrich,9,4,M,,,H2Oneg,HTamb,2.074833217,-9.141546246,-7.066713029,30,0.069161107,-0.304718208,-0.235557101,
2011,18,246,5,Cenrich,Nenrich,1,1,M,Poa pratensis,C-3,,,3.050037636,-5.696599378,-2.646561743,30,0.101667921,-0.189886646,-0.088218725,
2011,18,247,5,Cenrich,Nenrich,4,1,S,,C-4,,,6.268324549,-4.961558146,1.306766403,30,0.208944152,-0.165385272,0.04355888,
2011,18,248,5,Cenrich,Namb,1,1,M,Asclepias tuberosa,Forb,,,0.825269212,-0.254535843,0.57073337,30,0.027508974,-0.008484528,0.019024446,
2011,18,249,5,Cenrich,Nenrich,4,2,M,,,,,3.715676854,-1.274221308,2.441455546,30,0.123855895,-0.042474044,0.081381852,
2011,18,250,5,Cenrich,Namb,16,4,M,,,,,1.87289672,0.143695025,2.016591745,30,0.062429891,0.004789834,0.067219725,
2011,18,251,5,Cenrich,Nenrich,1,1,M,Andropogon gerardi,C-4,,,3.679351579,0.002410692,3.681762271,30,0.122645053,8.04E-05,0.122725409,
2011,18,252,5,Cenrich,Namb,1,1,M,Andropogon gerardi,C-4,,,2.489592697,-1.31126361,1.178329088,30,0.082986423,-0.043708787,0.039277636,
2011,18,253,5,Cenrich,Nenrich,16,4,M,,,,,6.680075916,-0.915767829,5.764308087,30,0.222669197,-0.030525594,0.192143603,
2011,18,254,5,Cenrich,Namb,1,1,M,Schizachyrium scoparium,C-4,,,3.261066974,-0.504752841,2.756314132,30,0.108702232,-0.016825095,0.091877138,
2011,18,255,5,Cenrich,Namb,4,3,M,,,,,4.936114393,-0.360567819,4.575546573,30,0.164537146,-0.012018927,0.152518219,
2011,18,256,5,Cenrich,Nenrich,1,1,M,Lespedeza capitata,Legume,,,5.609936031,-0.714777469,4.895158562,30,0.186997868,-0.023825916,0.163171952,
2011,18,257,5,Cenrich,Namb,1,1,M,Achillea millefolium,Forb,,,3.946851189,-0.263177742,3.683673447,30,0.131561706,-0.008772591,0.122789115,
2011,18,258,5,Cenrich,Nenrich,4,4,M,,,,,3.796108211,-1.795651575,2.000456636,30,0.12653694,-0.059855052,0.066681888,
2011,18,259,5,Cenrich,Nenrich,4,3,M,,,,,4.884007308,0.233612764,5.117620072,30,0.162800244,0.007787092,0.170587336,
2011,18,260,5,Cenrich,Nenrich,1,1,M,Koeleria cristata,C-3,,,-1.046675396,-2.54665399,-3.593329386,30,-0.03488918,-0.084888466,-0.119777646,
2011,18,261,5,Cenrich,Namb,1,1,M,Koeleria cristata,C-3,,,1.000460254,-0.809549803,0.190910451,30,0.033348675,-0.026984993,0.006363682,
2011,18,262,5,Cenrich,Nenrich,1,1,M,Lupinus perennis,Legume,,,14.18225674,0.064557963,14.2468147,30,0.472741891,0.002151932,0.474893823,
2011,18,263,5,Cenrich,Namb,1,1,M,Bouteloua gracilis,C-4,,,0.048513928,-0.564768997,-0.516255069,30,0.001617131,-0.018825633,-0.017208502,
2011,18,264,5,Cenrich,Namb,9,4,M,,,H2Oneg,HTamb,2.882936513,0.164160126,3.047096639,30,0.096097884,0.005472004,0.101569888,
2011,18,265,5,Cenrich,Nenrich,1,1,M,Bouteloua gracilis,C-4,,,1.57201257,-0.81431549,0.75769708,30,0.052400419,-0.02714385,0.025256569,
2011,18,266,5,Cenrich,Namb,1,1,M,Bromus inermis,C-3,,,5.184394243,-0.543404031,4.640990213,30,0.172813141,-0.018113468,0.154699674,
2011,18,267,5,Cenrich,Nenrich,16,4,M,,,,,8.411818661,-5.2978759,3.113942761,30,0.280393955,-0.176595863,0.103798092,
2011,18,268,5,Cenrich,Namb,4,1,S,,C-3,,,-0.194488908,-1.135552082,-1.33004099,30,-0.006482964,-0.037851736,-0.0443347,
2011,18,269,5,Cenrich,Namb,4,1,S,,Legume,,,7.21906181,-0.62085931,6.598202499,30,0.240635394,-0.02069531,0.219940083,
2011,18,270,5,Cenrich,Namb,16,4,M,,,,,-6.842537964,-10.98867466,-17.83121262,30,-0.228084599,-0.366289155,-0.594373754,
2011,18,271,5,Cenrich,Nenrich,1,1,M,Anemone cylindrica,Forb,,,8.242226243,-0.412153061,7.830073182,30,0.274740875,-0.013738435,0.261002439,
2011,18,272,5,Cenrich,Namb,16,4,M,,,,,1.99424628,-0.298379772,1.695866508,30,0.066474876,-0.009945992,0.056528884,
2011,18,273,5,Cenrich,Nenrich,1,1,M,Sorghastrum nutans,C-4,,,3.519109723,-4.833539984,-1.314430261,30,0.117303657,-0.161117999,-0.043814342,
2011,18,274,5,Cenrich,Namb,9,3,M,,,H2Oamb,HTelv,4.070050496,-5.435464381,-1.365413885,30,0.13566835,-0.181182146,-0.045513796,
2011,18,275,5,Cenrich,Nenrich,16,4,M,,,,,-0.615524837,-7.219004972,-7.834529809,30,-0.020517495,-0.240633499,-0.261150994,
2011,18,276,5,Cenrich,Nenrich,1,1,M,Achillea millefolium,Forb,,,10.26377366,1.499911944,11.7636856,30,0.342125789,0.049997065,0.392122853,
2011,18,277,5,Cenrich,Namb,1,1,M,Sorghastrum nutans,C-4,,,2.709680502,-0.554268827,2.155411675,30,0.090322683,-0.018475628,0.071847056,
2011,18,278,5,Cenrich,Namb,9,4,M,,,H2Oneg,HTelv,4.712928886,-2.83534956,1.877579326,30,0.15709763,-0.094511652,0.062585978,
2011,18,279,5,Cenrich,Namb,1,1,M,Amorpha canescens,Legume,,,7.255054232,1.49787847,8.752932702,30,0.241835141,0.049929282,0.291764423,
2011,18,280,5,Cenrich,Nenrich,9,4,M,,,H2Oamb,HTelv,4.076910438,-1.710047802,2.366862636,30,0.135897015,-0.057001593,0.078895421,
2011,18,281,5,Cenrich,Namb,4,4,M,,,,,1.735963547,-0.416682286,1.319281261,30,0.057865452,-0.01388941,0.043976042,
2011,18,282,5,Cenrich,Nenrich,9,4,M,,,H2Oamb,HTamb,,,,,,,,
2011,18,283,5,Cenrich,Namb,16,4,M,,,,,0.437648147,0.259114364,0.696762511,30,0.014588272,0.008637145,0.023225417,
2011,18,284,5,Cenrich,Nenrich,0,1,M,,,,,1.683529998,-1.95918073,-0.275650732,30,0.056117667,-0.065306024,-0.009188358,
2011,18,285,5,Cenrich,Nenrich,1,1,M,Petalostemum villosum,Legume,,,2.812677132,-2.278030354,0.534646778,30,0.093755904,-0.075934345,0.017821559,
2011,18,286,5,Cenrich,Nenrich,4,4,S,,,,,0.177645514,-2.354870504,-2.17722499,30,0.005921517,-0.078495683,-0.072574166,
2011,18,287,5,Cenrich,Nenrich,4,1,S,,C-3,,,9.229455504,-1.589855831,7.639599673,30,0.307648517,-0.052995194,0.254653322,
2011,18,288,5,Cenrich,Namb,4,4,M,,,,,,,,,,,,
2011,18,289,5,Cenrich,Namb,0,1,M,,,,,0.731867072,-0.226657372,0.5052097,30,0.024395569,-0.007555246,0.016840323,
2011,18,290,5,Cenrich,Nenrich,4,3,M,,,,,17.55822891,0.780942605,18.33917152,30,0.585274297,0.02603142,0.611305717,
2011,18,291,5,Cenrich,Namb,4,4,S,,,,,3.628681228,0.067748549,3.696429777,30,0.120956041,0.002258285,0.123214326,
2011,18,292,5,Cenrich,Nenrich,4,4,M,,,,,9.433000937,-1.704722824,7.728278112,30,0.314433365,-0.056824094,0.25760927,
2011,18,293,5,Cenrich,Nenrich,9,4,M,,,H2Oneg,HTelv,5.808269223,1.126315473,6.934584697,30,0.193608974,0.037543849,0.231152823,
2011,18,294,5,Cenrich,Nenrich,9,4,M,,,,,4.793130848,-3.330305151,1.462825697,30,0.159771028,-0.111010172,0.048760857,
2011,18,295,5,Cenrich,Namb,1,1,M,Petalostemum villosum,Legume,,,3.17080354,-1.617862509,1.55294103,30,0.105693451,-0.05392875,0.051764701,
2011,18,296,5,Cenrich,Nenrich,4,1,S,,Forb,,,3.296301739,-3.545939185,-0.249637446,30,0.109876725,-0.118197973,-0.008321248,
2011,18,297,5,Cenrich,Namb,4,2,M,,,,,1.265261599,-1.388828384,-0.123566785,30,0.042175387,-0.046294279,-0.004118893,
2011,18,298,5,Cenrich,Nenrich,4,1,S,,Legume,,,10.90044215,-7.136327407,3.764114743,30,0.363348072,-0.23787758,0.125470491,
2011,18,299,5,Cenrich,Namb,9,4,M,,,H2Oamb,HTamb,3.301263836,-0.15053108,3.150732756,30,0.110042128,-0.005017703,0.105024425,
2011,18,300,5,Cenrich,Namb,9,4,M,,,,,0.246485366,0.153044131,0.399529497,30,0.008216179,0.005101471,0.01331765,
2011,18,301,5,Cenrich,Nenrich,16,4,M,,,,,0.800929664,-4.598667802,-3.797738138,30,0.026697655,-0.153288927,-0.126591271,
2011,18,302,5,Cenrich,Namb,4,1,S,,Forb,,,5.585542101,1.009439502,6.594981603,30,0.186184737,0.033647983,0.21983272,
2011,18,303,5,Cenrich,Namb,4,1,S,,C-4,,,0.322455059,-2.239164494,-1.916709435,30,0.010748502,-0.074638816,-0.063890315,
2011,18,304,5,Cenrich,Namb,1,1,M,Lespedeza capitata,Legume,,,3.873902978,-0.956132592,2.917770386,30,0.129130099,-0.031871086,0.097259013,
2011,18,305,5,Cenrich,Namb,4,2,M,,,,,6.752297498,0.000554569,6.752852067,30,0.225076583,1.85E-05,0.225095069,
2011,18,306,6,Camb,Namb,16,4,M,,,,,2.276906631,-2.395796492,-0.118889861,30,0.075896888,-0.079859883,-0.003962995,
2011,18,307,6,Camb,Nenrich,16,4,M,,,,,13.13087824,-2.002364688,11.12851355,30,0.437695941,-0.06674549,0.370950452,
2011,18,308,6,Camb,Namb,9,4,M,,,H2Oneg,HTelv,5.311211989,-1.764117465,3.547094524,30,0.1770404,-0.058803916,0.118236484,
2011,18,309,6,Camb,Namb,4,3,M,,,,,8.958253609,-0.944752099,8.01350151,30,0.298608454,-0.031491737,0.267116717,
2011,18,310,6,Camb,Nenrich,1,1,M,Koeleria cristata,C-3,,,1.458451433,-5.464021371,-4.005569938,30,0.048615048,-0.182134046,-0.133518998,
2011,18,311,6,Camb,Nenrich,16,4,M,,,,,1.400493582,-4.168290561,-2.767796979,30,0.046683119,-0.138943019,-0.092259899,
2011,18,312,6,Camb,Namb,9,4,M,,,,,1.238706241,-5.034242,-3.79553576,30,0.041290208,-0.167808067,-0.126517859,
2011,18,313,6,Camb,Namb,4,1,S,,Forb,,,2.600375076,-0.340297451,2.260077625,30,0.086679169,-0.011343248,0.075335921,
2011,18,314,6,Camb,Namb,1,1,M,Solidago rigida,Forb,,,4.621492871,-1.304300676,3.317192195,30,0.154049762,-0.043476689,0.110573073,
2011,18,315,6,Camb,Namb,4,1,S,,C-4,,,0.683900222,-0.490834689,0.193065533,30,0.022796674,-0.016361156,0.006435518,
2011,18,316,6,Camb,Nenrich,1,1,M,Amorpha canescens,Legume,,,4.667703812,-4.18049623,0.487207582,30,0.155590127,-0.139349874,0.016240253,
2011,18,317,6,Camb,Nenrich,4,2,M,,,,,9.792592679,-5.268397716,4.524194963,30,0.326419756,-0.175613257,0.150806499,
2011,18,318,6,Camb,Nenrich,1,1,M,Lespedeza capitata,Legume,,,4.185986923,-3.515562567,0.670424355,30,0.139532897,-0.117185419,0.022347479,
2011,18,319,6,Camb,Nenrich,4,3,M,,,,,8.846537999,-3.788353342,5.058184657,30,0.2948846,-0.126278445,0.168606155,
2011,18,320,6,Camb,Namb,9,4,M,,,H2Oamb,HTelv,4.713630121,-1.821571283,2.892058838,30,0.157121004,-0.060719043,0.096401961,
2011,18,321,6,Camb,Nenrich,16,4,M,,,,,6.86205602,-1.281068249,5.580987771,30,0.228735201,-0.042702275,0.186032926,
2011,18,322,6,Camb,Namb,1,1,M,Lespedeza capitata,Legume,,,6.346216429,0.046493765,6.392710194,30,0.211540548,0.001549792,0.21309034,
2011,18,323,6,Camb,Namb,1,1,M,Bouteloua gracilis,C-4,,,0.123520408,-4.693934562,-4.570414154,30,0.004117347,-0.156464485,-0.152347138,
2011,18,324,6,Camb,Nenrich,9,4,M,,,H2Oamb,HTelv,13.25460826,-0.033246815,13.22136145,30,0.441820275,-0.001108227,0.440712048,
2011,18,325,6,Camb,Namb,4,3,M,,,,,1.071076555,-1.379335509,-0.308258954,30,0.035702552,-0.04597785,-0.010275298,
2011,18,326,6,Camb,Nenrich,4,4,S,,,,,-0.078860685,-7.356112461,-7.434973147,30,-0.00262869,-0.245203749,-0.247832438,
2011,18,327,6,Camb,Nenrich,1,1,M,Anemone cylindrica,Forb,,,-2.775710975,-6.339033277,-9.114744252,30,-0.092523699,-0.211301109,-0.303824808,
2011,18,328,6,Camb,Nenrich,4,3,M,,,,,-4.05728488,-21.84538103,-25.90266591,30,-0.135242829,-0.728179368,-0.863422197,
2011,18,329,6,Camb,Namb,1,1,M,Asclepias tuberosa,Forb,,,2.862658877,-1.018638565,1.844020312,30,0.095421963,-0.033954619,0.061467344,
2011,18,330,6,Camb,Namb,1,1,M,Amorpha canescens,Legume,,,13.75042927,-3.265377384,10.48505189,30,0.458347642,-0.108845913,0.34950173,
2011,18,331,6,Camb,Namb,1,1,M,Sorghastrum nutans,C-4,,,1.695599202,-1.044209004,0.651390198,30,0.056519973,-0.034806967,0.021713007,
2011,18,332,6,Camb,Namb,4,4,M,,,,,3.795908083,-1.264422535,2.531485548,30,0.126530269,-0.042147418,0.084382852,
2011,18,333,6,Camb,Nenrich,1,1,M,Poa pratensis,C-3,,,4.066306993,-8.587395166,-4.521088173,30,0.135543566,-0.286246506,-0.150702939,
2011,18,334,6,Camb,Namb,4,3,M,,,,,3.853967397,-1.366825933,2.487141464,30,0.12846558,-0.045560864,0.082904715,
2011,18,335,6,Camb,Nenrich,9,4,M,,,,,14.45510621,-1.892740958,12.56236525,30,0.481836874,-0.063091365,0.418745508,
2011,18,336,6,Camb,Namb,1,1,M,Koeleria cristata,C-3,,,8.119700243,3.578206613,11.69790686,30,0.270656675,0.119273554,0.389930229,
2011,18,337,6,Camb,Namb,4,2,S,,,,,2.57838711,-1.619027325,0.959359786,30,0.085946237,-0.053967577,0.03197866,
2011,18,338,6,Camb,Nenrich,1,1,M,Solidago rigida,Forb,,,5.447354405,-2.313438339,3.133916066,30,0.18157848,-0.077114611,0.104463869,
2011,18,339,6,Camb,Namb,1,1,M,Achillea millefolium,Forb,,,2.410260399,0.187464178,2.597724577,30,0.080342013,0.006248806,0.086590819,
2011,18,340,6,Camb,Nenrich,4,1,S,,C-3,,,3.451365118,-0.999622199,2.451742919,30,0.115045504,-0.03332074,0.081724764,
2011,18,341,6,Camb,Nenrich,9,4,M,,,H2Oneg,HTamb,10.57621802,-0.917634497,9.658583523,30,0.352540601,-0.030587817,0.321952784,
2011,18,342,6,Camb,Nenrich,1,1,M,Asclepias tuberosa,Forb,,,-3.596181775,-2.537445049,-6.133626824,30,-0.119872726,-0.084581502,-0.204454227,
2011,18,343,6,Camb,Namb,1,1,M,Andropogon gerardi,C-4,,,1.879325193,-0.43226793,1.447057264,30,0.062644173,-0.014408931,0.048235242,
2011,18,344,6,Camb,Namb,16,4,M,,,,,2.834696229,-0.545571568,2.28912466,30,0.094489874,-0.018185719,0.076304155,
2011,18,345,6,Camb,Namb,1,1,M,Schizachyrium scoparium,C-4,,,2.428828207,-0.195067751,2.233760456,30,0.08096094,-0.006502258,0.074458682,
2011,18,346,6,Camb,Namb,4,4,M,,,,,4.165871525,3.141605482,7.307477007,30,0.138862384,0.104720183,0.243582567,
2011,18,347,6,Camb,Namb,1,1,M,Petalostemum villosum,Legume,,,5.296720782,-0.197074538,5.099646244,30,0.176557359,-0.006569151,0.169988208,
2011,18,348,6,Camb,Nenrich,4,1,S,,C-4,,,-2.590188587,-4.970471566,-7.560660154,30,-0.08633962,-0.165682386,-0.252022005,
2011,18,349,6,Camb,Nenrich,1,1,M,Schizachyrium scoparium,C-4,,,14.72186705,6.429360955,21.151228,30,0.490728902,0.214312032,0.705040933,
2011,18,350,6,Camb,Nenrich,4,1,S,,Legume,,,5.423308034,-3.179295029,2.244013005,30,0.180776934,-0.105976501,0.074800433,
2011,18,351,6,Camb,Nenrich,4,1,S,,Forb,,,9.831124683,0.397132851,10.22825753,30,0.327704156,0.013237762,0.340941918,
2011,18,352,6,Camb,Nenrich,1,1,M,Bromus inermis,C-3,,,3.383013745,-0.488391407,2.894622337,30,0.112767125,-0.016279714,0.096487411,
2011,18,353,6,Camb,Nenrich,4,3,M,,,,,8.123126706,-6.845628269,1.277498437,30,0.27077089,-0.228187609,0.042583281,
2011,18,354,6,Camb,Nenrich,16,4,M,,,,,3.173952007,-1.522485956,1.65146605,30,0.1057984,-0.050749532,0.055048868,
2011,18,355,6,Camb,Namb,16,4,M,,,,,2.398012225,-1.671676717,0.726335508,30,0.079933741,-0.055722557,0.024211184,
2011,18,356,6,Camb,Namb,9,4,M,,,H2Oneg,HTamb,2.232364541,-0.179090631,2.05327391,30,0.074412151,-0.005969688,0.068442464,
2011,18,357,6,Camb,Nenrich,9,4,M,,,H2Oamb,HTamb,6.361521851,-0.856130681,5.505391171,30,0.212050728,-0.028537689,0.183513039,
2011,18,358,6,Camb,Namb,16,4,M,,,,,1.64294968,-0.294186436,1.348763244,30,0.054764989,-0.009806215,0.044958775,
2011,18,359,6,Camb,Namb,4,4,S,,,,,1.945005701,7.53E-05,1.945080997,30,0.064833523,2.51E-06,0.064836033,
2011,18,360,6,Camb,Nenrich,9,4,M,,,H2Oneg,HTelv,8.151065857,-4.405373236,3.745692621,30,0.271702195,-0.146845775,0.124856421,
2011,18,361,6,Camb,Namb,9,4,M,,,H2Oamb,HTamb,2.529373858,-0.706732218,1.822641639,30,0.084312462,-0.023557741,0.060754721,
2011,18,362,6,Camb,Nenrich,1,1,M,Sorghastrum nutans,C-4,,,1.637249235,-1.5169089,0.120340335,30,0.054574975,-0.05056363,0.004011345,
2011,18,363,6,Camb,Namb,4,1,S,,Legume,,,13.18600753,-0.092685161,13.09332237,30,0.439533584,-0.003089505,0.436444079,
2011,18,364,6,Camb,Namb,4,1,S,,C-3,,,2.891077427,0.33366401,3.224741437,30,0.096369248,0.011122134,0.107491381,
2011,18,365,6,Camb,Nenrich,4,2,M,,,,,2.789284711,-0.675646651,2.11363806,30,0.092976157,-0.022521555,0.070454602,
2011,18,366,6,Camb,Nenrich,1,1,M,Achillea millefolium,Forb,,,1.831130484,-1.208558379,0.622572104,30,0.061037683,-0.040285279,0.020752403,
2011,18,367,2,Camb,Namb,0,1,M,,,,,,,,,,,,
2011,18,368,3,Cenrich,Nenrich,0,1,M,,,,,5.484606819,30.17105847,35.65566529,30,0.182820227,1.005701949,1.188522176,
2011,18,369,4,Camb,Nenrich,0,1,M,,,,,1.413632746,-0.340157924,1.073474822,30,0.047121092,-0.011338597,0.035782494,
2011,18,370,6,Camb,Namb,0,1,M,,,,,0.957260155,-0.758564369,0.198695787,30,0.031908672,-0.025285479,0.006623193,
2011,18,371,6,Camb,Nenrich,0,1,M,,,,,3.669746256,-0.194356784,3.475389472,30,0.122324875,-0.006478559,0.115846316,
2012,19,1,1,Cenrich,Namb,4,2,M,,,,,1.209614529,-5.539716441,-4.330101912,28,0.043200519,-0.197847016,-0.154646497,
2012,19,2,1,Cenrich,Namb,1,1,M,Bouteloua gracilis,C-4,,,0.469097761,-0.661131319,-0.192033558,28,0.016753491,-0.023611833,-0.006858341,
2012,19,3,1,Cenrich,Nenrich,4,1,S,,Legume,,,8.572083863,-1.223745714,7.34833815,28,0.306145852,-0.043705204,0.262440648,
2012,19,4,1,Cenrich,Namb,4,3,M,,,,,0.369114555,-1.253491358,-0.884376803,28,0.013182663,-0.044767548,-0.031584886,
2012,19,5,1,Cenrich,Namb,1,1,M,Asclepias tuberosa,Forb,,,3.119283502,-0.746996851,2.372286651,28,0.111402982,-0.026678459,0.084724523,
2012,19,6,1,Cenrich,Namb,4,1,S,,C-4,,,0.062444617,-1.196081661,-1.133637043,28,0.002230165,-0.042717202,-0.040487037,
2012,19,7,1,Cenrich,Namb,9,4,M,,,H2Oneg,HTamb,1.486650262,0.625550639,2.112200902,28,0.053094652,0.022341094,0.075435746,
2012,19,8,1,Cenrich,Nenrich,1,1,M,Schizachyrium scoparium,C-4,,,2.792945038,-2.600441545,0.192503493,28,0.099748037,-0.092872912,0.006875125,
2012,19,9,1,Cenrich,Namb,4,1,S,,C-3,,,1.028745189,-1.351665896,-0.322920707,28,0.0367409,-0.048273782,-0.011532882,
